name,star,comment,class,address,latitude,longitude
CoCo都可 民安店,4.7,167,冰品飲料店,新北市新莊區民安西路142號1樓,25.0167376,121.4261352
CO CO都可,3.3,8,冰品飲料店,新北市新莊區民安西路43號,25.020743,121.4276162
象山茶行,0.0,0,茶葉店,新北市新莊區中平路26巷43號,25.0434176,121.4469263
12MINI快煮鍋-新莊中平店,4.3,330,火鍋,新北市新莊區中平路202號,25.0488337,121.4449503
泰式奶茶,4.0,1,珍珠奶茶,新北市新莊區永安街108號,25.0446599,121.4501759
變泰經典創意飲品專賣,4.9,128,無酒精飲料店,新北市新莊區中和街142-1號,25.0483853,121.4475035
熊大杯茶飲,5.0,3,冰品飲料店,新北市新莊區新泰路204號,25.038686,121.4469612
Lin茶 日月潭紅茶專賣,4.0,1,冰品飲料店,新北市新莊區復興路一段29號1F,25.0419111,121.4462783
泰扯Thaiche泰式奶茶專賣店-新莊人氣飲品｜必喝飲料｜在地推薦｜特色手搖飲,4.9,37,冰品飲料店,新北市新莊區建安街22號,25.0262676,121.4287284
得正#新莊新泰計劃,3.4,129,無酒精飲料店,新北市新莊區新泰路279號1樓,25.0405091,121.4456389
和泰茶行,3.8,4,茶葉店,新北市新莊區復興路一段85號,25.0427543,121.4483588
半桶師小炒,4.6,104,台灣菜,新北市新莊區中泰街90號1樓,25.0468524,121.4494121
中泰里,0.0,0,242新北市新莊區,沒有地址,25.0457235,121.449546
茶道（日式涮涮鍋）-新莊熱門鍋物|特色火鍋|必吃火鍋|人氣鍋物|平價鍋物|聚餐餐廳,4.0,175,涮涮鍋,新北市新莊區中港路525號,25.05125,121.4517501
不夜侯製茶所(新莊店),4.5,21,無酒精飲料店,新北市新莊區幸福路783號,25.048908,121.446827
沁林雪花冰甜品專賣,4.7,207,冰品飲料店,新北市新莊區中港路132巷14號大門位於公園路220號對面,25.0406754,121.4559511
3多靚鍋 新莊中港店,4.7,131,餐廳,新北市新莊區中港路489號1樓,25.0500535,121.4521131
雙醬咖哩(中港店)➰新莊美食/咖哩飯/丼飯/寵物友善餐廳,4.8,328,餐廳,新北市新莊區中港路503號,25.0503308,121.45202
拉亞漢堡新莊中港店,4.7,20,早午餐,新北市新莊區中港路497號,25.0502191,121.4520415
味覺系茶飲,5.0,1,冰品飲料店,新北市新莊區建中街114號,25.036677,121.4458602
冰冰有理,3.5,16,冰品飲料店,新北市新莊區福壽街160號,25.0527219,121.4580647
嘎冷筍綠豆冰沙,0.0,0,冰品飲料店,新北市新莊區自立街79巷8號,25.0458096,121.4545255
白玉豆花,4.2,158,冰品飲料店,新北市新莊區自信街34號,25.0481258,121.4544581
純粹果汁-新鮮果汁現點現打,4.8,253,冰品飲料店,新北市新莊區福壽街1號,25.047633,121.4575289
錢都日式涮涮鍋-新莊中華店 CHIEN TU HOT POT,4.4,1,火鍋,新北市新莊區中華路二段36號,25.0452486,121.4537423
冰火泡沫小站(新莊店),3.0,1,,台灣新莊區中華路一段33號,25.037693,121.451905
鶴茶樓- 鶴頂紅茶商店(新莊化成店),4.0,165,珍珠奶茶,沒有地址,25.0498267,121.4655471
茶山村茶葉大賣場,4.7,3,茶葉店,新北市新莊區中華路二段163號,25.0518228,121.4526047
自然汁在 Leisurely Juice [新莊美食/新鮮果汁/港式飲食/酪梨蜂蜜鮮奶/草莓鮮奶/凍檸茶/凍奶茶/西多士］,4.7,37,冰品飲料店,新北市新莊區昌明街42號,25.0523986,121.4562094
O2 Brunch 歐兔早午餐廚房 新莊中誠店,4.9,42,餐廳,新北市新莊區中誠街46巷7號1樓,25.0484341,121.4511756
肆六巷/新莊美食/新莊小吃/新莊親子餐廳/新莊下午點心/新莊包場/新莊雞蛋糕,4.8,28,餐廳,新北市新莊區中誠街46巷5號,25.0483598,121.4510521
減粹食作｜優質吐司｜蔬食料理｜,4.8,19,素食料理,新北市新莊區中誠街114號,25.047826,121.449438
中誠里,0.0,0,242新北市新莊區,沒有地址,25.0478749,121.4516885
老店嘉義火雞肉飯,4.1,92,餐廳,新北市新莊區中誠街20號,25.0481616,121.4518675
丸福早午餐 新莊店,4.4,587,餐廳,新北市新莊區中誠街167號,25.0472209,121.4482532
醒暮早午餐 Morning to Dusk,4.3,395,早午餐,新北市新莊區中誠街176號一樓,25.0473462,121.4477446
漁鱻生猛現撈海鮮,4.2,201,海鮮,新北市新莊區中誠街53巷10號,25.0476578,121.4511551
中隆里,0.0,0,242新北市新莊區,沒有地址,25.0571637,121.4516885
中隆里,0.0,0,,新北市新莊區,25.054904,121.451717
Meter’s Cafe 米咖啡,4.8,41,冰品飲料店,新北市新莊區福美街132號1樓,25.0589429,121.4608729
呷涼涼冰品,5.0,54,冰品飲料店,新北市新莊區民安路16-4號,25.0282599,121.422781
粉條冰（冬天燒仙草紅豆湯）,4.2,25,冰品飲料店,新北市新莊區豐年街9號,25.0329004,121.4464883
千喜咖啡-新莊丹鳳,0.0,0,外帶咖啡專賣店,新北市新莊區新樹路245號,25.0221621,121.4350289
丹鳳里,0.0,0,242新北市新莊區,沒有地址,25.0380976,121.4070442
嘉義龍安粉條冰,4.3,313,冰品飲料店,新北市新莊區龍安路75號,25.0214955,121.4159372
岑林綠豆沙 新莊福壽,4.0,56,冰品飲料店,新北市新莊區福壽街96號,25.0501731,121.4582917
光華の鮮茶,0.0,0,冰品飲料店,新北市新莊區自強街53號,25.047026,121.4546673
現打果汁,0.0,0,冰品飲料店,新北市新莊區昌明街2號,25.0524336,121.4578421
天仁茗茶 新莊幸福店,2.6,126,珍珠奶茶,新北市新莊區幸福路726號,25.0493173,121.4489843
仙豆冰品店,4.7,19,冰品飲料店,新北市新莊區幸福路834號,25.049173,121.445154
仁愛里,0.0,0,242新北市新莊區,沒有地址,25.0480289,121.4566876
仁義里,0.0,0,242新北市新莊區,沒有地址,25.0481897,121.45883
仁義里,0.0,0,,新北市新莊區,25.0478861,121.4587768
新北市新莊區公所信義里辦公處,0.0,0,,台灣新莊區福壽街99巷9弄5號,25.0502329,121.4577103
信義里,0.0,0,242新北市新莊區,沒有地址,25.0507631,121.4577588
喬得一茶,4.0,13,冰品飲料店,新北市新莊區思源路335號1樓,25.049787,121.4595621
瑪賀牛肉麵【幸福新莊店】新莊美食 新莊美食推薦 新莊小吃 新莊小吃推薦 新莊牛肉麵 幸福路美食,4.3,923,中式麵食,新北市新莊區幸福路32號,25.0495507,121.4586766
迷客夏 新北輔大店,3.8,262,冰品飲料店,新北市新莊區中正路516-31號,25.0322895,121.4328996
Day Day！日日芋圓 刨冰 • 仙草 • 手搖飲 • 芋泥 • 紅豆湯 • 燒仙草,4.5,546,冰品飲料店,新北市新莊區四維路171巷5號,25.0214601,121.4227146
布泥黑糖粉粿刨冰,4.3,317,冰品飲料店,新北市新莊區四維路152巷4號,25.0230331,121.4227382
光和里,0.0,0,242新北市新莊區,沒有地址,25.013919,121.4266898
森林木甜甜圈&手搖飲-新莊店,4.3,71,冰品飲料店,新北市新莊區福海街11號1號,25.0334036,121.4450804
後港自助冰城,4.4,399,冰品飲料店,新北市新莊區後港一路46巷口號,25.0261436,121.4259215
茶之鄉泡沫紅茶店,4.1,311,中式茶館,新北市新莊區民安路144巷9號1樓,25.0252433,121.4240839
上課吃早餐（意早想要）平日宵夜、假日早午餐,3.9,247,冰品飲料店,新北市新莊區民本街11巷29弄2號1樓,25.0204589,121.428996
吃茶咖 川味休閒餐飲,4.5,596,冰品飲料店,新北市新莊區和興街75號,25.0414425,121.4458789
耕心園茶飲店,4.0,594,冰品飲料店,新北市板橋區裕民街49號,25.0284589,121.4612475
李記紅茶冰 新莊天祥店,4.5,17,冰品飲料店,新北市新莊區天祥街84號,25.029538,121.415571
光明里,0.0,0,242新北市新莊區,沒有地址,25.0159963,121.424904
COMEBUY_新莊西盛店,4.8,370,冰品飲料店,新北市新莊區西盛街226號一樓,25.0165539,121.427978
光榮里,0.0,0,242新北市新莊區,沒有地址,25.0147445,121.4288328
橙蜜咖啡,3.8,385,咖啡店,新北市新莊區西盛街197號,25.0171799,121.4282189
光榮里里長辦公室,3.7,3,社區中心,新北市新莊區西盛街387巷31號,25.0131179,121.4288993
摯愛咖啡,0.0,0,咖啡烘焙商, 955 398,23.4857501,120.0843006
測試,0.0,0,酒類零售專賣, 863 541,25.0322142,121.429686
榮莊批發商行,4.7,21,雜貨店,新北市新莊區中港一街102號,25.0453522,121.4490415
光正里,0.0,0,242新北市新莊區,沒有地址,25.0164063,121.4274041
KING KONG金剛咖啡茶飲(建中店),4.9,155,冰品飲料店,新北市新莊區建中街101號,25.0364764,121.4465188
光正里,0.0,0,,新北市新莊區,25.017722,121.428683
清心福全新莊中正店-珍珠奶茶手搖飲料專賣店,4.7,259,無酒精飲料店,新北市新莊區中正路891-46號,25.0226529,121.413744
得正#新莊新泰計劃,3.5,130,無酒精飲料店,新北市新莊區新泰路279號1樓,25.0405091,121.4456389
甘鹿兒,4.9,398,冰品飲料店,新北市板橋區中正路212-8號,25.0182182,121.4560368
功夫茶 KUNGFUTEA 新莊民安西店,4.6,126,珍珠奶茶,新北市新莊區民安西路242號,25.0140454,121.4258375
光華里,0.0,0,242新北市新莊區,沒有地址,25.0109298,121.4281185
好了啦紅茶冰-新莊新豐,0.0,0,冰品飲料店,新北市新莊區新豐街68巷1號,25.0337638,121.4464327
初見春水 手作黑糖冰沙豆花,5.0,38,冰品飲料店,新北市新莊區新莊路485號（攤位號,25.0332573,121.4488667
黑丸嫩仙草 新泰店,4.7,125,冰品飲料店,新北市新莊區新泰路176號1樓,25.037997,121.447498
黑貓妞妞插畫創作複合茶飲,4.7,38,冰品飲料店,新北市新莊區新莊路634號,25.0328964,121.4430563
A-NiuNiu,5.0,38,冰品飲料店,新北市新莊區新泰路123巷4號,25.0360281,121.448006
十丈波紅茶-新莊建中店,5.0,6,冰品飲料店,新北市新莊區新興街17號-1號,25.037474,121.4490685
茶詠春-新莊新泰店,4.2,22,冰品飲料店,新北市新莊區新泰路77號,25.0343584,121.4491964
全安里,0.0,0,242新北市新莊區,沒有地址,25.0332035,121.4477605
全泰里,0.0,0,242新北市新莊區,沒有地址,25.0364406,121.4466892
藤發檳榔藤發茶飲,0.0,0,冰品飲料店,新北市新莊區瓊泰路181號,25.0315244,121.4429864
自己來紅茶鮮乳 新莊新泰店,0.0,0,冰品飲料店,新北市新莊區新泰路113號,25.0357454,121.4483258
新北市新莊區公所全泰里辦公處,3.8,4,地方政府辦事處,新北市新莊區建中街81巷8號,25.0362424,121.4472999
芋見幸福 新莊公園店 大甲芋頭牛奶,5.0,114,冰品飲料店,新北市新莊區公園路4號,25.0386341,121.4474386
清心福全八德店-珍珠奶茶手搖飲料專賣店,3.8,28,無酒精飲料店,新北市新莊區八德街94號,25.0215763,121.4242996
八德里,0.0,0,242新北市新莊區,沒有地址,25.0222174,121.4252612
茗國茶葉,5.0,2,茶葉店,新北市新莊區化成路192號,25.0460656,121.4658691
清原芋圓 新北新莊化成店,3.8,528,冰品飲料店,新北市新莊區化成路283號,25.0547817,121.4659599
阿文冰品店,4.8,41,冰品飲料店,新北市新莊區化成路712號1樓,25.0568107,121.4658578
好了啦-新莊化成店,3.2,13,茶葉店,新北市新莊區化成路608號,25.054831,121.4662351
南港里,0.0,0,242新北市新莊區,沒有地址,25.019239,121.4209751
新北市新莊區公所南港里辦公處,2.3,3,,台灣省新莊區四維路188巷8號,25.021056,121.421414
約翰紅茶公司,4.3,918,冰品飲料店,台北市南港區興東街7號,25.0556635,121.6127329
合鳳里,0.0,0,242新北市新莊區,沒有地址,25.0283741,121.4159744
和平里,0.0,0,,新北市新莊區,25.0532683,121.4589418
鮮豆綠豆沙-四維店,3.4,5,冰品飲料店,新北市新莊區四維路161巷對面,25.0215599,121.423015
清心福全新莊四維店-珍珠奶茶手搖飲料專賣店,4.1,59,珍珠奶茶,新北市新莊區龍安路238號,25.0197073,121.4206647
老牛Miss U 黑糖飲品（新莊四維店）,3.5,19,無酒精飲料店,新北市新莊區四維路159號（對面,25.0218723,121.4224793
四維QQ手工粉條冰 辣媽麻辣/新莊美食/新莊小吃/新莊必吃/新莊麻辣鴨血/新莊臭豆腐/新莊甜品,5.0,62,冰品飲料店,新北市新莊區四維路152巷1號,25.022827,121.4226822
林口忠孝米苔目-新莊二代店｜Mr. Mitaimoo｜自製米苔目｜黑糖剉冰｜冬季紅豆湯圓｜燒仙草,4.2,69,冰品飲料店,新北市新莊區四維路2之1號,25.0255004,121.4241379
新莊四維燕窩北投紅茶,2.8,41,無酒精飲料店,新北市新莊區四維路117號,25.0231826,121.4231746
可不可熟成紅茶 新莊民安店,3.5,177,冰品飲料店,新北市新莊區民安路119號,25.024692,121.424944
CoCo都可 新莊龍安店,4.5,375,珍珠奶茶,新北市新莊區龍安路262號,25.0193656,121.42159
BROWN SUGAR 黑糖粉圓鮮奶,2.5,21,咖啡廳,新北市新莊區四維路132號,25.0237924,121.4232298
貓飲,5.0,6,冰品飲料店,新北市新莊區四維路,25.022871,121.4228906
純粹果汁-新鮮果汁現點現打,4.8,254,冰品飲料店,新北市新莊區福壽街1號,25.047633,121.4575289
紅茶洋行 新莊民安店 自取買5送1 外送20杯起送需提前訂購,4.5,62,冰品飲料店,新北市新莊區民安路135號,25.0242823,121.4251553
上宇林新庄新泰店,4.5,82,冰品飲料店,新北市新莊區新泰路223號,25.0391387,121.4464776
冰山站,5.0,20,冰品飲料店,新北市新莊區天祥街2-10號,25.02702,121.4172376
CoCo都可 新莊富國店,4.4,260,珍珠奶茶,新北市新莊區富國路131號,25.0244919,121.424701
大碗公冰．甜品-新莊富國店,4.0,761,點心,新北市新莊區富國路160號,25.0247482,121.4234332
逗漾新莊富國店,4.3,206,熟食店,新北市新莊區富國路115號,25.0248513,121.4239081
富國里,0.0,0,242新北市新莊區,沒有地址,25.0268741,121.4195463
上宇林新莊富國店,4.1,136,冰品飲料店,新北市新莊區富國路84號,25.0257911,121.4202113
涓飲手搖飲料,0.0,0,冰品飲料店,新北市新莊區富國路125號,25.0246838,121.4244292
富民里,0.0,0,242新北市新莊區,沒有地址,25.0276995,121.4216894
幸福里,0.0,0,,新北市新莊區,25.050485,121.4543461
幸福里,0.0,0,242新北市新莊區,沒有地址,25.0498586,121.4545452
CoCo都可~新莊🍹幸福,3.7,85,冰品飲料店,新北市新莊區幸福路534號,25.0494705,121.4556666
清心福全建安店-珍珠奶茶手搖飲料專賣店,3.0,56,無酒精飲料店,新北市新莊區建安街36號,25.0251185,121.4278737
小水牛生活飲品新北建安店,5.0,148,無酒精飲料店,新北市新莊區建安街50號,25.0248879,121.427444
秋香樓,5.0,35,冰品飲料店,新北市新莊區民安路207巷4號,25.0225519,121.4265782
建安青草店,4.3,86,冰品飲料店,新北市新莊區自強街37巷4號,25.0467324,121.454413
sylvie森林甜點,4.9,289,冰品飲料店,新北市新莊區建安街91號1樓,25.0244468,121.4271146
元益蔘藥行/新莊藥膳/新莊蔘藥行/新北中藥行/新莊咖啡/新莊coffee/新莊cafe,4.6,102,中藥店,新北市新莊區建安街121巷30號,25.0233058,121.4264259
Laifu coffee 來福咖啡（無可頌、不接待12歲以下兒童、無訂位、時間異動看IG、整模蛋糕需四日前預訂）,4.7,198,咖啡店,新北市新莊區建安街40巷22號,25.0253639,121.427533
7-ELEVEN 時安門市,3.1,73,便利店,新北市新莊區建安街95號 97號1樓,25.0243579,121.4268876
好了啦紅茶冰(新莊建安店),0.0,0,冰品飲料店,新北市新莊區建安街20號,25.0263111,121.428523
建福里,0.0,0,,新北市新莊區,25.029006,121.432061
建福里,0.0,0,242新北市新莊區,沒有地址,25.0276452,121.428297
50嵐 福壽店,3.9,109,珍珠奶茶,新北市新莊區福壽街65號,25.0492786,121.4581521
後德里,0.0,0,242新北市新莊區,沒有地址,25.0268631,121.4252612
林家小站,0.0,0,熟食店, 2908 6705,25.0322142,121.429686
19.5 TEA 新北新莊店,4.8,43,冰品飲料店,新北市新莊區後港一路125號,25.027387,121.429129
美香早餐店(2/8～2/18正常營業),4.5,432,冰品飲料店,新北市新莊區後港一路28巷4弄8號,25.0254523,121.4251823
忠孝里,0.0,0,242新北市新莊區,沒有地址,25.0368624,121.4434752
COMEBUY_輔大文園店,3.3,11,冰品飲料店,新北市新莊區中正路510號文德學院 1F,25.037169,121.4332089
檸檬愛玉思源路,0.0,0,冰品飲料店,新北市新莊區思源路593巷,25.0596519,121.4592036
瘋水煮-新莊思源店,4.4,339,健康食品,新北市新莊區思源路143號,25.0439859,121.4595561
星巴克 思源門市,4.3,2,咖啡店,新北市新莊區思源路448號,25.0535221,121.4603462
思賢里,0.0,0,242新北市新莊區,沒有地址,25.0427211,121.4566876
思賢里,3.0,1,,新北市新莊區,25.043693,121.457107
新北市新莊區公所思賢里辦公處,2.3,3,,新北市新莊區銘德街88號,25.0435682,121.4559826
CoCo都可 新莊昌隆店,4.0,166,珍珠奶茶,新北市新莊區昌隆街54號,25.050679,121.4546648
菓點子新莊民安店,4.9,28,冰品飲料店,新北市新莊區民安西路355號,25.0106278,121.4283406
愛來愛玉,4.8,44,冰品飲料店,新北市新莊區民安路98巷19號1樓,25.0252177,121.4234937
思賢公園,3.7,605,城市公園,新北市新莊區自由街1號,25.047066,121.455883
50嵐 民安店,3.6,255,冰品飲料店,新北市新莊區民安西路4號,25.0217675,121.4263629
辰時找餐 FINDING BREAKFAST,4.6,263,早餐,新北市新莊區民樂街63號,25.0418012,121.4579015
思茶MissingTea手作飲品 新竹新莊店,4.4,794,冰品飲料店,新竹市東區新莊街139號,24.7873844,121.0171264
新北市新莊區思賢國民小學,4.2,91,小學,新北市新莊區自立街229號,25.0461927,121.4567953
恆安里,0.0,0,242新北市新莊區,沒有地址,25.0394037,121.4566876
